from	to	threshold	signed_weight	weight	abs_weight	method	method_suffix	threshold_value	core
S__GCA_017854145.1	S__3300020300_16	3	0.698421906409433	0.698421906409433	0.698421906409433	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_014384505.1	S__3300020300_16	3	0.669161634103719	0.669161634103719	0.669161634103719	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_905478185.1	S__3300020300_16	3	0.805656850925665	0.805656850925665	0.805656850925665	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__3300020300_16	3	0.577875770700884	0.577875770700884	0.577875770700884	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300025869_000017	S__3300020300_16	3	0.824347240422796	0.824347240422796	0.824347240422796	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300024516_13	S__TARA_ARC_NCLDV_00188	3	0.596973204931928	0.596973204931928	0.596973204931928	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300027997_10	S__TARA_ARC_NCLDV_00188	3	0.624251398621299	0.624251398621299	0.624251398621299	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027780_000015	S__TARA_ARC_NCLDV_00188	3	0.665730387173787	0.665730387173787	0.665730387173787	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300024058_22	S__TARA_ARC_NCLDV_00188	3	0.627002996308038	0.627002996308038	0.627002996308038	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300020263_16	S__TARA_ARC_NCLDV_00188	3	0.558439215579718	0.558439215579718	0.558439215579718	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_017854145.1	S__TARA_ARC_NCLDV_00188	3	0.689205975694787	0.689205975694787	0.689205975694787	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_016777225.1	S__TARA_ARC_NCLDV_00188	3	0.804079716936667	0.804079716936667	0.804079716936667	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__TARA_ARC_NCLDV_00188	3	0.624700756798336	0.624700756798336	0.624700756798336	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300020300_16	S__TARA_ARC_NCLDV_00188	3	0.563606706420115	0.563606706420115	0.563606706420115	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027780_000015	S__IMGVR_UViG_3300035195_000275	3	0.675709951066721	0.675709951066721	0.675709951066721	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300024058_22	S__IMGVR_UViG_3300035195_000275	3	0.615651429073322	0.615651429073322	0.615651429073322	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__Schulz_GVMAG_M_3300025652_16	S__IMGVR_UViG_3300035195_000275	3	0.725317140602325	0.725317140602325	0.725317140602325	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_017854145.1	S__IMGVR_UViG_3300035195_000275	3	0.697780553214081	0.697780553214081	0.697780553214081	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_014384505.1	S__IMGVR_UViG_3300035195_000275	3	0.66780376952577	0.66780376952577	0.66780376952577	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_905478185.1	S__IMGVR_UViG_3300035195_000275	3	0.805150996117769	0.805150996117769	0.805150996117769	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027813_000042	S__IMGVR_UViG_3300035195_000275	3	0.613189588120335	0.613189588120335	0.613189588120335	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300025869_000017	S__IMGVR_UViG_3300035195_000275	3	0.825479705778483	0.825479705778483	0.825479705778483	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__3300020300_16	S__IMGVR_UViG_3300035195_000275	3	0.997947623701207	0.997947623701207	0.997947623701207	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__TARA_ARC_NCLDV_00188	S__IMGVR_UViG_3300035195_000275	3	0.597643331288006	0.597643331288006	0.597643331288006	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_001437625.1	S__GCA_002499015.1	3	0.847760205484837	0.847760205484837	0.847760205484837	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_004195625.1	S__GCA_002499015.1	3	0.810676342621711	0.810676342621711	0.810676342621711	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_015659035.1	S__3300020330_9	3	0.697607352292571	0.697607352292571	0.697607352292571	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_001437625.1	S__3300027687_20	3	0.848175600061119	0.848175600061119	0.848175600061119	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_004195625.1	S__3300027687_20	3	0.810438399868449	0.810438399868449	0.810438399868449	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__GCA_002499015.1	S__3300027687_20	3	0.999808275914058	0.999808275914058	0.999808275914058	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
S__IMGVR_UViG_3300027780_000015	S__GCA_905182775.1	3	0.674135289056069	0.674135289056069	0.674135289056069	pearson_abs_threshold	pearson	0.55	GeoB25202_R1
