node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__3300025894_53	taxon	-0.20840713	0.6569496	0.5726826	-0.2771471	0.50547004	-0.57638717	-0.38552412	-0.12316005	0.9219909	-0.8392842	-0.43431807	1.3987458	1.1983755	0.49791777	0.053965196	-0.7108217	-0.07129416	-1.5043392	-0.34123445	0.2969364	-0.5860092	0.6997303	0.050640292	0.44574755	-0.25203785	-0.97018063	0.5344436	0.26409614	-0.09816975	-0.030342937	-1.2108057	0.3048178
S__3300026080_15	taxon	-0.05434048	0.94843626	0.7442434	-0.73805165	0.43978044	-0.7151993	-0.2581877	-0.16242634	1.259652	-1.1149223	-0.7098212	1.833194	1.1897948	1.0575	0.16197644	-0.75634575	-0.5374739	-1.9754275	-0.13829193	0.7686907	-0.4742448	0.6916251	-0.1708637	0.50664604	-0.30962712	-1.2723073	1.2537577	0.56677556	-0.24233136	-0.06402388	-1.1676588	0.50252867
S__3300026087_14	taxon	-0.10697174	-0.38184887	-0.42387742	0.2026974	-0.4530664	0.33941355	-0.44800115	-0.46229357	-0.22622421	-0.05143343	0.4761225	-0.2895795	0.40020013	-0.48793307	0.15483844	-0.7500956	0.8878849	0.26905647	-0.51514417	-0.64012927	-0.674096	0.62226117	0.81581694	-0.60360694	0.7550433	0.1626426	-0.374206	-0.6052269	1.0235237	0.4562377	-0.47673965	-0.44783
S__3300026108_2	taxon	-0.23723847	-0.37092763	-0.04556741	0.2898609	-0.47242296	0.096343815	-0.30773598	-0.16827329	-0.17217797	-0.05614935	0.14573652	0.11163513	0.31467283	-0.15322122	0.03439182	-0.69416994	1.018848	0.30943638	-0.6961339	-0.5687394	-0.91792643	0.8182268	0.6469019	-0.10525411	0.69217485	-0.091829896	-0.6088314	-0.5724028	0.66923356	0.48690894	-0.76843125	-0.49384153
S__3300026119_12	taxon	-0.03373617	-0.85753644	-0.40602264	0.17823444	-0.8225229	0.7293352	-0.26082432	-0.526984	-0.630808	0.3363323	0.8073955	-0.48209938	0.42980286	-0.22862697	0.15190324	-0.295592	1.2436373	0.5412593	-0.888512	-0.33371878	-1.0429538	0.5752078	0.86542916	-0.5899261	0.9032906	0.15898496	-0.8816772	-0.5745238	1.1679335	0.5404557	-0.3517808	-0.43047202
S__3300026119_8	taxon	-0.45505285	-0.3498157	-0.27268553	0.62793946	0.014891094	-0.034798443	-0.4477356	-0.08654508	-0.21300955	-0.4482952	0.08459419	0.055817842	0.5560626	-0.59718245	-0.011116058	-0.52493685	1.0240451	-0.08903465	-0.547508	-0.6768815	-0.72020006	1.1543112	0.3485332	0.026337802	0.46928185	0.23697528	-0.43762478	-0.5641541	0.6235333	0.16226035	-1.1050851	-0.4639197
S__3300026253_28	taxon	0.46858966	-0.75292194	-0.17133182	-0.29582444	-0.74160117	1.1993287	-0.91473985	-0.9568768	-0.37622	0.6830089	0.26665246	-0.5384864	0.87555236	0.28322354	1.1564425	-0.15906864	1.3569568	0.29814324	-1.5980816	-1.0743561	-0.7359163	0.8870982	0.9310398	-1.2994285	0.34869385	-0.20682481	-0.78239596	-1.3443172	0.9537547	0.77717006	-0.28851002	-0.85438824
S__3300026253_8	taxon	-0.20671147	0.636234	0.5498148	-0.27493292	0.5084982	-0.5683875	-0.41367266	-0.13017166	0.9297704	-0.83656263	-0.42393813	1.3807143	1.2379751	0.5145633	0.086625606	-0.6899486	-0.031122327	-1.528188	-0.3284259	0.32702598	-0.59235245	0.6758697	0.023546882	0.40923592	-0.24204637	-0.98904455	0.5290534	0.2504865	-0.09902921	-0.067851275	-1.2308207	0.30595127
S__3300026264_29	taxon	1.146764	-0.021733448	-0.15008692	-0.83931637	-0.09673095	1.3269752	-1.5175812	-1.1076142	0.14423686	0.6586143	0.8127042	-0.05840358	0.8667004	0.049744368	1.0622169	-0.13287747	0.6121698	-0.09801066	-0.5045072	0.44431242	-0.5808206	0.81865305	0.8595402	-1.4561236	0.5320915	-0.35825962	0.2332592	-0.2579963	0.8981953	0.93820447	0.071006395	-0.29102007
S__3300026264_34	taxon	-0.9222385	1.7633936	1.4615495	-1.712948	-0.795308	-1.526299	-0.12132931	-0.14545307	2.0887527	-1.3173107	-0.58516675	1.75633	0.5841694	1.3566446	0.3268872	-0.29145813	-1.3414221	-1.7131305	-0.25300977	1.0377567	-1.4279242	0.17630798	0.14943498	0.9871434	0.2847134	-1.6825376	1.8669091	0.74224865	-0.3909668	-0.07794231	-1.7689505	0.8699341
S__3300027668_18	taxon	0.61773336	-0.24866179	-0.29992664	-0.27791086	-0.97530556	1.7326219	-0.9944279	-0.9943696	-0.30997917	0.7888366	1.0711278	-0.7121246	0.8956623	-0.16136351	0.89336216	-0.015044011	1.17825	0.763101	-1.3269161	-0.281991	-0.5002676	0.97994894	1.2300152	-1.2175999	0.7551456	0.06722343	-1.1198254	-0.6369461	1.3472537	0.9675205	0.13248494	-0.43239963
S__3300027685_18	taxon	-0.00998874	0.7860037	0.83421814	-0.7440906	0.20504631	-0.5380224	-0.2968461	-0.167424	1.1836076	-1.1560681	-0.789497	1.7077179	0.80714273	1.0807762	-0.078775525	-0.8284121	-0.6412548	-1.7890732	-0.0014429986	0.38818377	-0.5877572	0.64843065	-0.082419634	0.53759855	0.047143113	-1.0461577	1.0769131	0.6482877	-0.398849	0.038722247	-1.0732995	0.4799227
