taxon	threshold	taxon_index	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	mean_abundance	prevalence_samples	prevalence_cores
S__IMGVR_UViG_3300027788_000027	5	208	d__Viruses	p__Uroviricota	c__Caudoviricetes	5	2	2552	100	FALSE	IMGVR_UViG_3300027788_000027	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.757434280118312	1.41805848066531	1.01366974104997	7.38624512301604	52.3691588785047	0.0182481751824818	0.5
S__IMGVR_UViG_3300027791_000032	5	209	d__Viruses	p__Uroviricota	c__Caudoviricetes	5	4	3540	100	FALSE	IMGVR_UViG_3300027791_000032	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.750848754305529	1.34056478133919	0.986430775937648	6.24519910059739	70.4859813084112	0.0182481751824818	1
S__IMGVR_UViG_3300027813_000042	5	210	d__Viruses	p__Uroviricota	c__Caudoviricetes	30	4	13274	100	FALSE	IMGVR_UViG_3300027813_000042	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.32039598998815	3.06775801353317	1.77586440844833	8.50550500665014	847.556074766355	0.109489051094891	1
S__IMGVR_UViG_3300027833_000016	5	211	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	4	77055	100	FALSE	IMGVR_UViG_3300027833_000016	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.0371797709340109	2.05085971091364	1.20626013791504	7.55873188670178	290.158878504673	0.0839416058394161	1
S__IMGVR_UViG_3300027833_000046	5	212	d__Viruses	p__Uroviricota	c__Caudoviricetes	20	4	13893	100	FALSE	IMGVR_UViG_3300027833_000046	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.149788722694124	2.38990174955017	1.38149187060155	7.69620450418399	283.967289719626	0.072992700729927	1
S__IMGVR_UViG_3300027861_000023	5	213	d__Viruses	p__Uroviricota	c__Caudoviricetes	15	2	8274	100	FALSE	IMGVR_UViG_3300027861_000023	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.368116601223639	1.71180473846161	1.07032733664743	7.31306968578001	154.967289719626	0.0547445255474453	0.5
S__IMGVR_UViG_3300028198_000003	5	214	d__Viruses	p__Uroviricota	c__Caudoviricetes	17	3	8855	100	FALSE	IMGVR_UViG_3300028198_000003	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.258687375125517	1.83584476673506	1.11218032865851	7.0204872803521	282.504672897196	0.062043795620438	0.75
S__IMGVR_UViG_3300028535_000001	5	215	d__Viruses	p__Uroviricota	c__Caudoviricetes	30	4	70411	100	FALSE	IMGVR_UViG_3300028535_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.290863773955654	2.51176415310928	1.45224105562829	7.6424373326787	685.57476635514	0.109489051094891	1
S__IMGVR_UViG_3300030059_000588	5	216	d__Viruses	p__Uroviricota	c__Caudoviricetes	9	2	3288	100	FALSE	IMGVR_UViG_3300030059_000588	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.582312606410754	1.45801046743301	0.997615892317441	6.30455755981437	151.948598130841	0.0328467153284672	0.5
S__IMGVR_UViG_3300030388_000283	5	217				5	3																						-0.750616057655707	1.37897518218378	0.997662165852586	5.81626203114159	70.2429906542056	0.0182481751824818	0.75
S__IMGVR_UViG_3300030390_002408	5	218	d__Viruses	p__Uroviricota	c__Caudoviricetes	7	4	14240	100	FALSE	IMGVR_UViG_3300030390_002408	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.682610844840138	1.56075499184741	1.0533737224454	6.35563484721962	69.7710280373832	0.0255474452554745	1
S__IMGVR_UViG_3300031519_000018	5	219	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	4	24179	100	FALSE	IMGVR_UViG_3300031519_000018	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.00267605805572526	2.32233019561994	1.31313470618288	8.27643876662971	548.560747663551	0.0839416058394161	1
S__IMGVR_UViG_3300031519_000028	5	220				5	2																						-0.760140821865868	1.22314046044123	0.951091730879112	5.90286091696878	48.285046728972	0.0182481751824818	0.5
S__IMGVR_UViG_3300031687_001020	5	221	d__Viruses	p__Uroviricota	c__Caudoviricetes	18	2	39147	100	FALSE	IMGVR_UViG_3300031687_001020	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.25780785709457	1.87662843889373	1.13878312499742	6.96992631702996	171.38785046729	0.0656934306569343	0.5
S__IMGVR_UViG_3300031688_001339	5	222	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	2	30368	100	FALSE	IMGVR_UViG_3300031688_001339	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.573582999196785	1.76448076555961	1.1232756695225	7.36171634933312	83.7803738317757	0.0364963503649635	0.5
S__IMGVR_UViG_3300031703_000007	5	223	d__Viruses	p__Uroviricota	c__Caudoviricetes	7	3	23565	100	FALSE	IMGVR_UViG_3300031703_000007	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.639063123624284	1.60309293134471	1.04790754920636	7.11136159302721	267.864485981308	0.0255474452554745	0.75
S__IMGVR_UViG_3300031801_001562	5	224	d__Viruses	p__Uroviricota	c__Caudoviricetes	9	3	12859	100	FALSE	IMGVR_UViG_3300031801_001562	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.598085158693847	1.40403096367469	0.981145032271396	6.27243013651569	104.766355140187	0.0328467153284672	0.75
S__IMGVR_UViG_3300034380_000005	5	225				5	1																						-0.713126709894184	1.73907217900638	1.09126745493447	9.31252578538563	524.542056074766	0.0182481751824818	0.25
S__IMGVR_UViG_3300035195_000275	5	226	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	4	12343	100	FALSE	IMGVR_UViG_3300035195_000275	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.0121549128139476	2.51899355173756	1.42525116946764	8.1236973738122	503.373831775701	0.0839416058394161	1
S__IMGVR_UViG_3300037191_001144	5	227	d__Viruses	p__Uroviricota	c__Caudoviricetes	6	2	3338	100	FALSE	IMGVR_UViG_3300037191_001144	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.721350472228646	1.24165323602375	0.951434389039609	5.37493630560254	57.9018691588785	0.0218978102189781	0.5
S__IMGVR_UViG_3300037585_000783	5	228	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	2	2858	100	FALSE	IMGVR_UViG_3300037585_000783	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.529433985660816	1.86044819399781	1.13613020485984	7.53599642340089	231.11214953271	0.0364963503649635	0.5
S__IMGVR_UViG_3300038315_000065	5	229	d__Viruses	p__Uroviricota	c__Caudoviricetes	28	4	14771	100	FALSE	IMGVR_UViG_3300038315_000065	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.256183133337719	2.6095845368851	1.47315775891831	9.17274931132703	1032.17289719626	0.102189781021898	1
S__IMGVR_UViG_3300046103_001257	5	230	d__Viruses	p__Uroviricota	c__Caudoviricetes	8	3	2695	100	FALSE	IMGVR_UViG_3300046103_001257	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.627461058442594	1.29993983105222	0.953487509251625	5.56862326983694	115.401869158879	0.0291970802919708	0.75
S__IMGVR_UViG_3300046167_000870	5	231	d__Viruses	p__Uroviricota	c__Caudoviricetes	8	4	14888	100	FALSE	IMGVR_UViG_3300046167_000870	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.627192800009896	1.75452896287423	1.11319364642033	7.24033957041546	142.336448598131	0.0291970802919708	1
S__IMGVR_UViG_3300046168_000044	5	232	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	13	4	19976	100	FALSE	IMGVR_UViG_3300046168_000044	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.439024554508946	2.00286057924839	1.20364451509624	7.76413491996055	164.873831775701	0.0474452554744526	1
S__IMGVR_UViG_3300046532_001046	5	233	d__Viruses	p__Uroviricota	c__Caudoviricetes	11	3	5320	100	FALSE	IMGVR_UViG_3300046532_001046	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.521237823849905	1.41478369974435	0.97646512647605	5.86438024155018	120.238317757009	0.0401459854014599	0.75
S__IMGVR_UViG_3300047157_000078	5	234	d__Viruses	p__Uroviricota	c__Caudoviricetes	30	4	46211	100	FALSE	IMGVR_UViG_3300047157_000078	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.31804145890653	2.57445058002119	1.47790361308174	8.46545441235523	798.560747663551	0.109489051094891	1
S__IMGVR_UViG_3300047157_000086	5	235	d__Viruses	p__Uroviricota	c__Caudoviricetes	6	2	3145	100	FALSE	IMGVR_UViG_3300047157_000086	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.716730585488451	1.48602002440242	1.02900867638387	6.3037230275398	69.8878504672897	0.0218978102189781	0.5
S__IMGVR_UViG_3300047369_000202	5	236				6	2																						-0.672054789149037	1.77292159582656	1.0985246073041	9.32716263559784	525.107476635514	0.0218978102189781	0.5
S__IMGVR_UViG_3300049783_000307	5	237	d__Viruses	p__Uroviricota	c__Caudoviricetes	11	3	4666	100	FALSE	IMGVR_UViG_3300049783_000307	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.467654572451171	2.36806112345208	1.34770808772432	9.27575749692372	397.31308411215	0.0401459854014599	0.75
S__IMGVR_UViG_650627017_000001	5	238	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	9	3	25731	100	FALSE	IMGVR_UViG_650627017_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.599776573348076	1.73072444954798	1.10414014831876	7.60034852894214	97.2943925233645	0.0328467153284672	0.75
S__IMGVR_UViG_GVMAG-M-3300025652-16_000001	5	239	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	32	4	81445	100	FALSE	IMGVR_UViG_GVMAG-M-3300025652-16_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.332873301335297	2.68044341174761	1.55877701867149	7.85536265977539	593.252336448598	0.116788321167883	1
S__IMGVR_UViG_GVMAG-S-1102104-120_000001	5	240	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	8	3	38326	100	FALSE	IMGVR_UViG_GVMAG-S-1102104-120_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.647004209214936	1.61774379231892	1.07084656841273	6.73499261017586	72.1728971962617	0.0291970802919708	0.75
S__IMGVR_UViG_GVMAG-S-1102107-84_000001	5	241	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	6	2	84693	100	FALSE	IMGVR_UViG_GVMAG-S-1102107-84_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.725124547844772	1.19239607823887	0.937424642404957	4.79884644490648	49.3598130841122	0.0218978102189781	0.5
S__IMGVR_UViG_GVMAG-S-1102114-126_000001	5	242	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	22	4	43509	100	FALSE	IMGVR_UViG_GVMAG-S-1102114-126_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.1059014087977	2.02504242297079	1.20583346913906	7.07462297523602	208.81308411215	0.0802919708029197	1
S__IMGVR_UViG_GVMAG-S-ERX556030-34_000001	5	243	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	12	2	32185	100	FALSE	IMGVR_UViG_GVMAG-S-ERX556030-34_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.479127411873333	1.87715842072381	1.15073862703138	6.69717621016003	136.369158878505	0.0437956204379562	0.5
S__IMGVR_UViG_GVMAG-S-ERX556043-36_000001	5	244	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	16	4	163679	100	FALSE	IMGVR_UViG_GVMAG-S-ERX556043-36_000001	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.304186431905287	1.77585519305002	1.09038697132821	6.93507233475002	230.616822429907	0.0583941605839416	1
S__Moniruzzaman_LP01_SRX672316_10_dc	5	245	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	7	2	4347	100	FALSE	Moniruzzaman_LP01_SRX672316_10_dc	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.666022600380737	1.64139631606976	1.07268925653067	7.35938101464134	113.640186915888	0.0255474452554745	0.5
S__Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	5	246	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	24	4	49503	100	FALSE	Phycodnaviridae_HM004430_Bathycoccus_sp_RCC1105_virus_BpV2	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.019376315204987	2.45443997048762	1.42590200756128	7.96214285194796	265.191588785047	0.0875912408759124	1
S__Phycodnaviridae_KF481686_Emiliania_huxleyi_virus_145	5	247	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	5	2	18153	100	FALSE	Phycodnaviridae_KF481686_Emiliania_huxleyi_virus_145	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.757064900923724	1.5087177863416	1.04331627216927	7.42676492860979	54.5607476635514	0.0182481751824818	0.5
S__Schulz_GVMAG_M_3300001718_3	5	248	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	5	3	19815	100	FALSE	Schulz_GVMAG_M_3300001718_3	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.752671085635453	1.48282764034444	1.0338122475034	6.49453502682984	74.8504672897196	0.0182481751824818	0.75
S__Schulz_GVMAG_M_3300025652_16	5	249	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	39	4	115188	100	FALSE	Schulz_GVMAG_M_3300025652_16	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.630111801982334	3.13961829831466	1.88588118324103	8.75439862111941	706.728971962617	0.142335766423358	1
S__Schulz_GVMAG_S_1024967_63	5	250	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	12	2	23709	100	FALSE	Schulz_GVMAG_S_1024967_63	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.492311000293766	1.94212356879256	1.1889519001956	7.47451392979348	106.677570093458	0.0437956204379562	0.5
S__Schulz_GVMAG_S_1102104_120	5	251	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	13	2	45686	100	FALSE	Schulz_GVMAG_S_1102104_120	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.442881843081198	1.62572448348143	1.0463956381043	6.99253320600373	146.009345794393	0.0474452554744526	0.5
S__Schulz_GVMAG_S_1102114_126	5	252	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	13	3	37054	100	FALSE	Schulz_GVMAG_S_1102114_126	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.458429924618414	1.8939989038193	1.16706369147482	7.35783243933511	115.771028037383	0.0474452554744526	0.75
S__TARA_AOS_82_MAG_00110	5	253	d__Bacteria	p__Bacteroidota	c__Bacteroidia	8	1	94361	100	TRUE	TARA_AOS_82_MAG_00110	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.638743488149793	1.70292077124418	1.09670068312324	7.18086612558683	95.4299065420561	0.0291970802919708	0.25
S__TARA_ARC_108_MAG_00021	5	254	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	37	4	1256797	100	TRUE	TARA_ARC_108_MAG_00021	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.552374023439209	2.67947299592967	1.58729850388297	7.62579872357605	703	0.135036496350365	1
