threshold	method	core	taxon	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	temporal_var_clr	prevalence	mean_tax_abund_tad	edge_type
5	bicor	ST13	S__TARA_ARC_NCLDV_00137	-0.965510435353415	1.77953388706424	1.58119027150867	4.81082211950514	3.16674085520996	0.0833333333333333	121.895833333333	taxon_site_context
5	bicor	ST13	S__TARA_ARC_NCLDV_00176	-0.769200779957091	2.11493303437375	1.70088767609216	6.91801585328353	4.47294173988534	0.104166666666667	204.229166666667	taxon_site_context
5	bicor	ST13	S__TARA_ARC_NCLDV_00188	1.42052047245704	3.59244597128647	2.81770328045312	7.50020335613088	12.9056680566124	0.354166666666667	1270.4375	taxon_site_context
5	bicor	ST13	S__TARA_SOC_28_MAG_00007	-0.756994931395755	1.89146331465578	1.58925485382029	4.88454999118076	3.57763347068863	0.104166666666667	228.645833333333	taxon_site_context
5	bicor	ST13	S__TARA_SOC_28_MAG_00016	0.653792888863098	2.7956295187908	2.07350941073497	6.2936104133124	7.81554440633446	0.270833333333333	640.916666666667	taxon_site_context
5	bicor	ST13	S__TARA_SOC_28_MAG_00024	-0.951374931483237	1.7560704441759	1.56658910705596	5.08471447160176	3.08378340490815	0.0833333333333333	147.020833333333	taxon_site_context
5	bicor	ST13	S__TARA_SOC_NCLDV_00026	6.19590700276424	2.916169286109	6.3510738259939	8.56101253638595	8.5040433052455	0.854166666666667	5260.16666666667	taxon_site_context
5	bicor	GeoB25202_R1	S__3300001683_28	-0.358047089070853	1.54066886618335	0.869579288238967	6.64991858918548	2.3736605552267	0.0384615384615385	116	taxon_site_context
5	bicor	GeoB25202_R1	S__3300006311_3	1.02402927582863	3.33336718010244	1.89691916736281	8.98640282104277	11.1113367573841	0.192307692307692	1198.03846153846	taxon_site_context
5	bicor	GeoB25202_R1	S__3300020187_18	-0.371875714081577	1.47548590524515	0.855750663228242	6.29037433890665	2.17705865657709	0.0384615384615385	80.9615384615385	taxon_site_context
5	bicor	GeoB25202_R1	S__3300020263_16	1.28457658714014	3.13826692598995	1.89016894067683	7.06988781036484	9.84871929876241	0.230769230769231	635.153846153846	taxon_site_context
5	bicor	GeoB25202_R1	S__3300020300_16	0.34543123013655	2.61977870463916	1.34063321535157	7.91429847200542	6.86324046128085	0.115384615384615	481.269230769231	taxon_site_context
5	bicor	GeoB25202_R1	S__3300020330_9	0.0240109451348262	2.65225960581344	1.32432932002928	9.07606133562214	7.03448101662968	0.0769230769230769	447.307692307692	taxon_site_context
5	bicor	GeoB25202_R1	S__3300020364_17	-0.361977066034587	1.57058528162857	0.882410539543833	6.7656351556202	2.46673812686829	0.0384615384615385	104.730769230769	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024058_12	4.56815197494304	5.06489909002088	5.26407193944879	9.82705165029312	25.6532027920943	0.538461538461538	5265.84615384615	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024058_15	-0.388250162821475	1.48355320510416	0.868977211700491	6.24945163542721	2.20093011237481	0.0384615384615385	52.8846153846154	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024058_22	1.0198475505206	3.19176341705305	1.79560135070643	9.01247549413298	10.1873537104381	0.192307692307692	1204	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024060_27	-0.0431604376975996	2.32422487646439	1.20487651560821	7.824667822824	5.4020212763759	0.0769230769230769	179.076923076923	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024353_106	-0.364051475235931	1.81651246723012	0.977472221690842	7.97446970391384	3.29971754360245	0.0384615384615385	99.2307692307692	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024353_52	0.450803397870583	3.27950727704416	1.66126585548166	10.008172891397	10.7551679801856	0.115384615384615	1257.11538461538	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024431_33	2.13155955705687	3.94095549287991	2.68412308422995	9.7133471377268	15.5311301968604	0.307692307692308	1874.23076923077	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024516_13	1.10011575393597	3.47866219979468	1.93796660357751	10.7044116288986	12.1010907002803	0.192307692307692	4958.92307692308	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024516_18	-0.319628714949165	1.80852926592338	0.937598659572801	8.03360928010727	3.27077810570137	0.0384615384615385	315	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024516_26	-0.296697842774701	1.91907982666139	0.960529531747265	8.62981195664333	3.68286738109872	0.0384615384615385	571.807692307692	taxon_site_context
5	bicor	GeoB25202_R1	S__3300024516_38	3.48373525699467	4.25725600524538	3.83085610632829	10.7297375684422	18.1242286941978	0.461538461538462	6039.5	taxon_site_context
5	bicor	GeoB25202_R1	S__3300025232_4	-0.0433273009556508	2.26022609384921	1.16971423247132	8.02803710113217	5.10862199531688	0.0769230769230769	180.923076923077	taxon_site_context
5	bicor	GeoB25202_R1	S__3300025243_6	-0.373594116670441	1.46742042457997	0.854032260639378	6.24569587159618	2.15332270247445	0.0384615384615385	77.4230769230769	taxon_site_context
5	bicor	GeoB25202_R1	S__3300025690_38	-0.375312917710308	1.54398796263157	0.881914456811658	6.58582000831755	2.38389882875119	0.0384615384615385	74.0384615384615	taxon_site_context
5	bicor	GeoB25202_R1	S__3300026087_14	-0.365124538639538	1.50724847772416	0.862501838670281	6.46590490039966	2.2717979736018	0.0384615384615385	96.5	taxon_site_context
