node_id	node_type	z_1	z_2	z_3	z_4	z_5	z_6	z_7	z_8	z_9	z_10	z_11	z_12	z_13	z_14	z_15	z_16	z_17	z_18	z_19	z_20	z_21	z_22	z_23	z_24	z_25	z_26	z_27	z_28	z_29	z_30	z_31	z_32
S__GCA_003526595.1	taxon	-0.76063097	0.20264202	0.12547827	0.54012984	0.0960477	-0.1670429	-0.330387	0.9250503	0.132122	-0.2526897	-0.61503947	0.25552222	0.74414897	-0.6325828	0.46278298	0.09615913	-0.36457095	-0.09640939	-0.9947267	0.046503283	0.17849986	0.41169158	0.33174896	0.8342374	0.61428887	0.32095662	-0.23296973	0.44671988	-0.016182423	0.50758433	0.45322835	-0.40631968
S__GCA_003545625.1	taxon	-0.5468904	0.1078538	0.45433822	0.63291544	-0.06814182	-0.09555822	-0.26044798	0.91759944	0.17782703	-0.30979976	-0.46991265	0.06455508	0.5607567	-0.44687176	0.8398954	0.25412634	-0.24109662	-0.008197933	-0.813789	0.016549632	0.35555536	0.40647075	0.0552269	0.852955	0.5683852	0.5262791	-0.2683108	0.08841621	0.1972957	0.45700198	0.42728478	-0.2122488
S__GCA_003672175.1	taxon	-0.6732755	0.20300794	-0.017423376	0.75052786	0.3249058	-0.27414244	0.13741967	0.4568375	0.28326625	-0.5891986	-0.3511296	0.40127516	0.70135766	-0.36964232	0.07979415	0.057542294	-0.07764179	-0.057395443	-1.0177124	0.035026804	-0.14264342	0.68386936	0.4099859	0.5494444	0.5858809	0.30458677	-0.16059151	0.37142718	0.15587032	0.36980295	0.17676394	-0.46183446
S__GCA_004195625.1	taxon	-0.019433752	0.3904503	0.22318995	-0.36188108	-0.07915613	-0.0105780065	1.049519	-1.0004748	1.1182374	-1.1188831	0.4060236	0.069103085	-0.02175679	0.7735835	-0.17996123	0.43397838	1.6780803	-0.47770014	-0.0953423	1.084032	-1.6429726	0.43093616	0.9132363	-1.5735849	1.2663659	-0.24620101	-0.122715786	0.6532214	-0.91375226	-0.2656783	-0.3548204	0.29533055
S__GCA_004356455.1	taxon	-0.6848928	0.139916	0.15661928	0.9336326	0.0961712	-0.31425515	0.044882953	0.7374299	0.2031525	-0.49411428	-0.27231416	0.30113757	0.67599714	-0.52106416	0.35829294	0.12042943	-0.2484041	0.03146313	-0.9424895	-0.09508292	0.08973737	0.71762925	0.19529717	0.91554207	0.47170615	0.48881146	-0.32555547	0.21194491	0.26633132	0.5260819	0.28298417	-0.40919608
S__GCA_004356825.1	taxon	-0.6494717	0.01876688	0.009082204	1.1309038	0.046307564	-0.38884237	0.22504318	0.5721896	0.23599203	-0.64619887	0.04149988	0.2858531	0.7597667	-0.5131731	0.30187118	0.07557419	-0.30353487	0.07517317	-0.8892715	-0.22427748	-0.027912214	0.85939795	0.22856748	0.8956902	0.5018364	0.52401984	-0.3310228	0.102567956	0.47451377	0.5355427	0.24762703	-0.36403483
S__GCA_004356895.1	taxon	-0.6706071	0.16179779	0.19345428	0.8516666	0.19572347	-0.35295472	0.04355815	0.7744239	0.14207958	-0.39147455	-0.39183536	0.3935641	0.68730116	-0.49273807	0.2133246	0.06458816	-0.28993586	0.05922821	-0.967147	-0.12334125	0.07865143	0.6643302	0.27233976	0.90818113	0.41403198	0.43665904	-0.3105447	0.3235078	0.21258993	0.55690646	0.30743906	-0.44072878
S__GCA_008974855.1	taxon	0.35265273	0.37542322	0.6862128	0.18428527	0.2703936	-0.5403922	2.3596878	-0.4948818	0.8767046	-1.364199	0.2832752	0.23529401	-0.585768	1.0742904	-0.87617004	1.0455401	1.6494905	0.65632755	0.0426258	0.9807731	-0.87410086	0.20462123	-0.087136656	-0.7566611	-0.38477874	0.5033224	-0.3477885	-0.33915225	-0.37065142	-0.15370092	-0.0116872415	0.46356925
S__GCA_008975185.1	taxon	-0.44299954	0.12818044	0.5959997	0.47324488	-0.035109937	-0.33018103	-0.12863454	1.0729727	-0.039499193	0.04890777	-0.7612277	0.2969219	0.5575496	-0.49633372	0.536142	0.11403808	-0.3866189	0.21777232	-0.72577125	-0.03918	0.356839	0.20788985	-0.07332529	0.9465489	0.27822256	0.44853142	-0.41782826	0.32375556	0.26482028	0.6063079	0.49201065	-0.08861941
S__GCA_009392475.1	taxon	-0.5727172	0.17363745	0.21348917	0.7864349	0.14624906	-0.38129973	0.019975036	0.8670185	0.118770376	-0.29755774	-0.5120542	0.45114785	0.69992745	-0.49587712	0.26482671	0.095550895	-0.2804961	0.099181205	-0.9392077	-0.06098871	0.12617536	0.58188593	0.16264684	0.9113476	0.38427827	0.418997	-0.3543728	0.34346858	0.26678717	0.5784703	0.31878904	-0.3881747
