from	to	signed_weight	weight	abs_weight	method	core
S__GCA_905181585.1	S__3300020396_14	0.794492227570426	0.794492227570426	0.794492227570426	spearman_abs_threshold	ST8
S__GCA_014239335.1	S__3300020396_14	0.578994713169731	0.578994713169731	0.578994713169731	spearman_abs_threshold	ST8
S__3300020303_2	S__3300020396_14	0.567016491754123	0.567016491754123	0.567016491754123	spearman_abs_threshold	ST8
S__GCA_012974425.1	S__GCA_013619155.1	0.577471790420579	0.577471790420579	0.577471790420579	spearman_abs_threshold	ST8
S__GCA_002335045.1	S__GCA_013619155.1	0.570228043872801	0.570228043872801	0.570228043872801	spearman_abs_threshold	ST8
S__3300020396_14	S__3300027847_15	0.590807227964965	0.590807227964965	0.590807227964965	spearman_abs_threshold	ST8
S__GCA_905182665.1	S__GCF_014077065.1	0.626623530340093	0.626623530340093	0.626623530340093	spearman_abs_threshold	ST8
S__GCA_002499365.1	S__GCF_014077065.1	-0.560277755858913	0.560277755858913	0.560277755858913	spearman_abs_threshold	ST8
S__GCA_014523485.1	S__GCF_004137345.1	0.628422630789868	0.628422630789868	0.628422630789868	spearman_abs_threshold	ST8
S__GCA_014523485.1	S__3300025792_6	0.73910676240827	0.73910676240827	0.73910676240827	spearman_abs_threshold	ST8
S__GCA_013813135.1	S__3300025792_6	0.690909808253768	0.690909808253768	0.690909808253768	spearman_abs_threshold	ST8
S__GCA_012974425.1	S__GCA_003545625.1	0.638633314921487	0.638633314921487	0.638633314921487	spearman_abs_threshold	ST8
S__GCA_002317795.1	S__GCA_003545625.1	0.636297640653358	0.636297640653358	0.636297640653358	spearman_abs_threshold	ST8
S__GCA_001543015.1	S__GCA_003545625.1	0.718093584786554	0.718093584786554	0.718093584786554	spearman_abs_threshold	ST8
S__GCA_905182775.1	S__GCA_012960345.1	0.571656277124596	0.571656277124596	0.571656277124596	spearman_abs_threshold	ST8
S__3300020396_14	S__GCA_012960345.1	0.565383097924722	0.565383097924722	0.565383097924722	spearman_abs_threshold	ST8
S__GCA_004357475.1	S__GCA_004357655.1	0.569233804150556	0.569233804150556	0.569233804150556	spearman_abs_threshold	ST8
S__GCF_004137345.1	S__GCA_902806065.1	0.661193087666693	0.661193087666693	0.661193087666693	spearman_abs_threshold	ST8
S__3300020444_12	S__GCA_002331465.1	-0.688842420894816	0.688842420894816	0.688842420894816	spearman_abs_threshold	ST8
S__3300027847_15	S__3300027838_10	-0.648260080486073	0.648260080486073	0.648260080486073	spearman_abs_threshold	ST8
S__GCA_014523485.1	S__MAG_1807DKMD3_metabat2_bin.36	0.574694231831453	0.574694231831453	0.574694231831453	spearman_abs_threshold	ST8
