from	to	weight	abs_weight	method	estimator	aracne_eps	core
S__3300020303_2	S__3300026080_15	0.191305984771579	0.191305984771579	mi_aracne	spearman	0	GeoB25202_R2
S__3300027838_22	S__GCA_002312935.1	0.306452109919354	0.306452109919354	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016178045.1	S__GCA_002862205.1	0.137284216653199	0.137284216653199	mi_aracne	spearman	0	GeoB25202_R2
S__3300024431_6	S__GCA_004356505.1	0.122961241054467	0.122961241054467	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002312935.1	S__GCA_004356505.1	0.197097562896667	0.197097562896667	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_018263435.1	S__GCA_018644615.1	0.177712756737509	0.177712756737509	mi_aracne	spearman	0	GeoB25202_R2
S__3300024431_6	S__GCA_018644615.1	0.0905130324725305	0.0905130324725305	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004357655.1	S__GCA_018644615.1	0.123882219702919	0.123882219702919	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001543015.1	S__3300000146_15	0.311294729569434	0.311294729569434	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_014381825.1	S__3300000146_15	0.384231308932601	0.384231308932601	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012960305.1	S__GCA_015659905.1	0.220988899479111	0.220988899479111	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_003228685.1	S__GCA_018609195.1	0.360751412614562	0.360751412614562	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002331465.1	S__GCA_018609195.1	0.171787577100037	0.171787577100037	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016187325.1	S__GCA_018609195.1	0.425406651268222	0.425406651268222	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_009885795.1	S__GCA_016875225.1	0.482803423970754	0.482803423970754	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_014925385.1	S__GCA_001828515.1	0.462677680201449	0.462677680201449	mi_aracne	spearman	0	GeoB25202_R2
S__3300025899_14	S__GCA_001828515.1	0.425406651268222	0.425406651268222	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_003644175.1	S__3300027819_26	0.21116223965957	0.21116223965957	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_009377375.1	S__3300027819_26	0.313252736630728	0.313252736630728	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012961035.1	S__GCA_016777505.1	0.1532883075701	0.1532883075701	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_905182145.1	S__GCA_016777505.1	0.406805660981641	0.406805660981641	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_015659905.1	S__GCA_016777505.1	0.13678883479315	0.13678883479315	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002816455.1	S__GCA_004124295.1	0.218143212961057	0.218143212961057	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012959525.1	S__GCA_018674955.1	0.206386106734129	0.206386106734129	mi_aracne	spearman	0	GeoB25202_R2
S__3300026080_15	S__GCA_018674955.1	0.163183157073498	0.163183157073498	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_009392435.1	S__3300024516_24	0.166014257562582	0.166014257562582	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012961035.1	S__3300024516_24	0.226774026001309	0.226774026001309	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002312935.1	S__3300024516_24	0.196447225467156	0.196447225467156	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012974305.1	S__GCA_012965955.1	0.328332882166097	0.328332882166097	mi_aracne	spearman	0	GeoB25202_R2
S__3300027687_10	S__GCA_012965955.1	0.203028943658673	0.203028943658673	mi_aracne	spearman	0	GeoB25202_R2
S__3300000146_15	S__3300027685_58	0.256882425153004	0.256882425153004	mi_aracne	spearman	0	GeoB25202_R2
S__TARA_ARC_108_MAG_00181	S__3300020317_19	1.08795276147591	1.08795276147591	mi_aracne	spearman	0	GeoB25202_R2
S__TARA_ARC_108_MAG_00069	S__GCF_000155735.2	0.237969182382775	0.237969182382775	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004124475.1	S__3300025775_21	0.473381832411821	0.473381832411821	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_001766965.1	S__3300025775_21	1.01158317900477	1.01158317900477	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016210855.1	S__3300025775_21	0.648095954221382	0.648095954221382	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012974305.1	S__GCA_016764265.1	0.660252202209819	0.660252202209819	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_013003675.1	S__GCA_016764265.1	0.62028156690985	0.62028156690985	mi_aracne	spearman	0	GeoB25202_R2
S__3300004632_4	S__GCA_009693995.1	0.782068249028112	0.782068249028112	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016869675.1	S__3300013290_3	0.66521434786713	0.66521434786713	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002239065.1	S__3300013290_3	0.657792783111116	0.657792783111116	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016764265.1	S__3300013290_3	0.830365603410826	0.830365603410826	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002331465.1	S__GCA_014381985.1	0.111839598852854	0.111839598852854	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_014925385.1	S__GCA_018700125.1	1.26363784918384	1.26363784918384	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_017610205.1	S__GCA_018700125.1	0.729745661849437	0.729745661849437	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_010078385.1	S__GCA_018700125.1	0.955511445027437	0.955511445027437	mi_aracne	spearman	0	GeoB25202_R2
S__3300027685_7	S__3300005613_10	0.509119956496192	0.509119956496192	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_009377375.1	S__3300005613_10	0.49573753413083	0.49573753413083	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_015659465.1	S__GCA_014240155.1	0.163183157073498	0.163183157073498	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002731735.1	S__GCA_014240155.1	0.0982166018739983	0.0982166018739983	mi_aracne	spearman	0	GeoB25202_R2
S__3300027791_18	S__GCA_004356925.1	0.402941973205642	0.402941973205642	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_004376265.1	S__GCA_004356925.1	0.406805660981641	0.406805660981641	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002731735.1	S__GCA_002693245.1	0.164311208585205	0.164311208585205	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_016777505.1	S__GCA_002693245.1	0.168305649772225	0.168305649772225	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_000347635.1	S__GCA_013813135.1	0.306452109919354	0.306452109919354	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_008974985.1	S__GCA_018665385.1	0.170620908931824	0.170620908931824	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012961035.1	S__GCA_018665385.1	0.109699914076991	0.109699914076991	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012959525.1	S__GCA_018665385.1	0.181953219127132	0.181953219127132	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_014381825.1	S__GCA_018665385.1	0.160944457275816	0.160944457275816	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_018675705.1	S__GCA_018665385.1	0.218143212961057	0.218143212961057	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012959525.1	S__3300023271_4	0.257698600753049	0.257698600753049	mi_aracne	spearman	0	GeoB25202_R2
S__GCF_000153485.2	S__3300023271_4	0.177113274473185	0.177113274473185	mi_aracne	spearman	0	GeoB25202_R2
S__3300027685_58	S__3300023271_4	0.117979523963123	0.117979523963123	mi_aracne	spearman	0	GeoB25202_R2
S__3300027838_22	S__GCA_905479565.1	0.278006925377034	0.278006925377034	mi_aracne	spearman	0	GeoB25202_R2
S__3300020444_12	S__GCA_015658215.1	0.163746454205614	0.163746454205614	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_002331465.1	S__GCA_015658215.1	0.198403420662539	0.198403420662539	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_015659465.1	S__GCA_018661055.1	0.0886496980408803	0.0886496980408803	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_012959525.1	S__GCA_018661055.1	0.115321004405104	0.115321004405104	mi_aracne	spearman	0	GeoB25202_R2
S__GCA_011523425.1	S__GCA_005882715.1	0.522978201160356	0.522978201160356	mi_aracne	spearman	0	GeoB25202_R2
