threshold	method	source_core	relation	edge_type	taxon_from	taxon_to	signed_weight	weight	abs_weight
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCA_905181585.1	0.772141880305842	0.772141880305842	0.772141880305842
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCA_905181585.1	0.640843253997597	0.640843253997597	0.640843253997597
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCA_905181585.1	0.94041999119033	0.94041999119033	0.94041999119033
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00127	S__GCA_905181585.1	0.93975343517424	0.93975343517424	0.93975343517424
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_108_MAG_00181	S__GCA_905181585.1	0.877946122623123	0.877946122623123	0.877946122623123
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_009937205.1	S__GCA_905181585.1	0.683471852270012	0.683471852270012	0.683471852270012
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_016777225.1	S__GCF_003326015.1	0.767766565195174	0.767766565195174	0.767766565195174
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00188	S__GCF_003326015.1	0.588267054111235	0.588267054111235	0.588267054111235
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003672175.1	S__GCF_003326015.1	0.652278218680687	0.652278218680687	0.652278218680687
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478185.1	S__GCF_003326015.1	0.76969568131985	0.76969568131985	0.76969568131985
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905182435.1	S__GCF_003326015.1	0.826685280744858	0.826685280744858	0.826685280744858
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__TARA_ARC_NCLDV_00036	S__GCF_003326015.1	0.73311528087366	0.73311528087366	0.73311528087366
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_003331785.1	S__GCF_003326015.1	0.69993066083917	0.69993066083917	0.69993066083917
5	pearson_abs_threshold	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905480095.1	S__GCF_003326015.1	0.862074516003223	0.862074516003223	0.862074516003223
