threshold	method	source_core	relation	edge_type	taxon_from	taxon_to	signed_weight	weight	abs_weight
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300027997_10	S__GCA_004356455.1	0.751886762453021	0.751886762453021	0.751886762453021
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_009392475.1	S__GCA_004356455.1	0.931002748715066	0.931002748715066	0.931002748715066
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCF_014279835.1	S__GCA_000383355.1	0.510099303339637	0.510099303339637	0.510099303339637
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300027827_16	S__GCA_000383355.1	0.714794536001836	0.714794536001836	0.714794536001836
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_905478445.1	S__GCA_018673385.1	0.418208120310201	0.418208120310201	0.418208120310201
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_004356455.1	S__GCA_018673385.1	0.877432537519919	0.877432537519919	0.877432537519919
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_009392475.1	S__GCA_002313235.1	0.920832619535103	0.920832619535103	0.920832619535103
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_012964335.1	S__GCA_902512375.1	1.21712682423143	1.21712682423143	1.21712682423143
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_000213395.2	S__GCA_902512375.1	0.855927237010091	0.855927237010091	0.855927237010091
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCA_001542995.1	S__GCA_905612305.1	0.676403950936679	0.676403950936679	0.676403950936679
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__3300024516_18	S__GCA_905612305.1	0.67409392399632	0.67409392399632	0.67409392399632
10	mi_aracne	ST8	positive	taxon_taxon__ST8__positive	S__GCF_013407165.1	S__GCA_905612305.1	0.571571306361396	0.571571306361396	0.571571306361396
