taxon	threshold	taxon_index	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	mean_abundance	prevalence_samples	prevalence_cores
S__GCA_018830725.1	3	151	d__Bacteria	p__Actinobacteriota	c__Humimicrobiia	6	2	244792	100	TRUE	GCA_018830725.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.498830938066462	1.42660432174086	0.852955396099279	7.38720610415202	68.177570093458	0.0160427807486631	0.5
S__GCA_019057915.1	3	152	d__Archaea	p__Asgardarchaeota	c__Lokiarchaeia	5	2	30964	100	TRUE	GCA_019057915.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.550873108445668	1.41005684692817	0.861788065155094	7.41093656712959	31.6682242990654	0.0133689839572193	0.5
S__GCA_902512375.1	3	153	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	22	4	448560	100	TRUE	GCA_902512375.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.128019014351531	2.04401289209567	1.08419772262036	6.84255869150201	245.07476635514	0.0588235294117647	1
S__GCA_902514095.1	3	154	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	14	3	278791	100	TRUE	GCA_902514095.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.201980901336569	1.6327940885362	0.906943772390779	7.40378833603529	115.855140186916	0.0374331550802139	0.75
S__GCA_902608305.1	3	155	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	5	2	154777	100	TRUE	GCA_902608305.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.543963655633761	1.04385536033639	0.747065047565498	4.62586749836297	42.5280373831776	0.0133689839572193	0.5
S__GCA_905181585.1	3	156	d__Bacteria	p__Bacteroidota	c__Bacteroidia	16	3	404778	100	TRUE	GCA_905181585.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.0934245250550948	2.07250633575698	1.08425447991329	7.45626000034175	213.07476635514	0.0427807486631016	0.75
S__GCA_905181595.1	3	157	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	60	4	1026253	100	TRUE	GCA_905181595.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	1.65301304938721	3.20507348155294	2.11969449542784	7.63264088579066	747.672897196262	0.160427807486631	1
S__GCA_905181625.1	3	158	d__Bacteria	p__Bacteroidota	c__Bacteroidia	7	2	384286	100	TRUE	GCA_905181625.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.469795097564946	1.17488593690411	0.774080388082159	5.78355021300171	55.4299065420561	0.018716577540107	0.5
S__GCA_905181655.1	3	159	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	8	2	221274	100	TRUE	GCA_905181655.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.43041712108271	1.52572322182176	0.885083386590513	6.53313219153294	66.2009345794393	0.0213903743315508	0.5
S__GCA_905181685.1	3	160	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	5	2	62428	100	TRUE	GCA_905181685.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.544322208503584	1.32392497342635	0.827932374633284	6.42218302436314	41.8411214953271	0.0133689839572193	0.5
S__GCA_905181765.1	3	161	d__Bacteria	p__Bacteroidota	c__Bacteroidia	29	3	1486351	100	TRUE	GCA_905181765.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.39428351780282	2.3922028628228	1.29009552808144	7.41699528442084	296.144859813084	0.0775401069518717	0.75
S__GCA_905181885.1	3	162	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	3	1	116635	100	TRUE	GCA_905181885.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.625089840613744	0.948156233709356	0.735487797932045	4.04378601935892	18.5373831775701	0.00802139037433155	0.25
S__GCA_905181955.1	3	163	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	7	2	56512	100	TRUE	GCA_905181955.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.469441885817805	1.70158716282702	0.957931705695533	8.10932425539378	58.8504672897196	0.018716577540107	0.5
S__GCA_905182065.1	3	164	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	2	218898	100	TRUE	GCA_905182065.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.35287204508929	1.63729180716908	0.920052196735227	6.68161978553062	85.588785046729	0.0267379679144385	0.5
S__GCA_905182125.1	3	165	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	7	2	286734	100	TRUE	GCA_905182125.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	-0.467435487522296	1.16374004053617	0.769945443422539	5.37329111391298	59.588785046729	0.018716577540107	0.5
S__GCA_905182235.1	3	166	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	39	4	495493	100	TRUE	GCA_905182235.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	0.790956703484025	2.77051170574668	1.58082053141212	7.86507717662191	423.542056074766	0.10427807486631	1
S__GCA_905182305.1	3	167	d__Bacteria	p__Bacteroidota	c__Bacteroidia	5	2	321373	100	TRUE	GCA_905182305.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.54570471739199	1.06958531517574	0.753846862190711	5.19544743902543	39.6869158878505	0.0133689839572193	0.5
S__GCA_905182385.1	3	168	d__Bacteria	p__Marinisomatota	c__Marinisomatia	5	2	173615	100	TRUE	GCA_905182385.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.542896584680728	1.04896566198194	0.748132118518531	4.69067422387388	44.6915887850467	0.0133689839572193	0.5
S__GCA_905182435.1	3	169	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	13	2	327485	100	TRUE	GCA_905182435.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.199120728217582	2.04470223691564	1.06433941619389	7.90953627253536	237.327102803738	0.0347593582887701	0.5
S__GCA_905182465.1	3	170	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	21	4	330237	100	TRUE	GCA_905182465.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	0.12484526985685	2.50960899644754	1.30852015429234	8.16293761028121	356.738317757009	0.0561497326203209	1
S__GCA_905182475.1	3	171	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	9	2	1215927	100	TRUE	GCA_905182475.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.390004418834737	1.29343042162169	0.800508182137256	5.99064550192544	78.5700934579439	0.0240641711229947	0.5
S__GCA_905182565.1	3	172	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	4	2	370887	100	TRUE	GCA_905182565.1	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET	""		""	""	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.582049442803395	1.00293339994301	0.742000018866004	4.54716437287337	34.4485981308411	0.0106951871657754	0.5
S__GCA_905182695.1	3	173	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	4	2	140799	100	TRUE	GCA_905182695.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	-0.581100926936425	1.0214101850195	0.746455953139224	4.69174632260964	36.1261682242991	0.0106951871657754	0.5
S__GCA_905182715.1	3	174	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	6	1	426061	100	TRUE	GCA_905182715.1	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	-0.503412901199517	1.35721349986853	0.832740498380476	6.5125238326245	56.1728971962617	0.0160427807486631	0.25
S__GCA_905182765.1	3	175	d__Bacteria	p__Bacteroidota	c__Bacteroidia	13	2	422105	100	TRUE	GCA_905182765.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.218162610157901	1.89975530971344	1.01271926946941	7.23813304665077	156.61214953271	0.0347593582887701	0.5
S__GCA_905182775.1	3	176	d__Bacteria	p__Bacteroidota	c__Bacteroidia	18	4	598959	100	TRUE	GCA_905182775.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.0153365799505762	2.21297419566216	1.15545549213016	7.76450212728019	230.130841121495	0.0481283422459893	1
S__GCA_905182795.1	3	177	d__Bacteria	p__Marinisomatota	c__Marinisomatia	26	4	377348	100	TRUE	GCA_905182795.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	0.29108033809785	2.24212897781646	1.1921534136682	7.18571998040348	302.588785046729	0.0695187165775401	1
S__GCA_905182815.1	3	178	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	104	4	2007653	100	TRUE	GCA_905182815.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	3.48318997838511	3.90491131791014	3.76614863658921	8.79863958997175	1877.51401869159	0.27807486631016	1
S__GCA_905182865.1	3	179	d__Bacteria	p__SAR324	c__SAR324	47	4	2596420	100	TRUE	GCA_905182865.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	1.19120217249689	3.15883776493038	1.90115707904678	8.17944655257882	955.658878504673	0.125668449197861	1
S__GCA_905182885.1	3	180	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	32	4	536560	100	TRUE	GCA_905182885.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	0.518461063922338	2.54428049448561	1.3912913587526	7.55440664784122	351.289719626168	0.0855614973262032	1
S__GCA_905478185.1	3	181	d__Bacteria	p__Bacteroidota	c__Bacteroidia	38	4	977994	100	TRUE	GCA_905478185.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	0.832039371575614	2.9444492665575	1.64131590287896	8.03884170879556	708.210280373832	0.101604278074866	1
S__GCA_905478445.1	3	182	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	3	472876	100	TRUE	GCA_905478445.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.34050470965383	1.64719166460695	0.918252277325587	7.72098901540807	114.626168224299	0.0267379679144385	0.75
S__GCA_905478615.1	3	183	d__Bacteria	p__Bacteroidota	c__Bacteroidia	23	3	1030132	100	TRUE	GCA_905478615.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.154936479279403	2.20470315003047	1.17067858646375	7.52360015183387	217.308411214953	0.0614973262032086	0.75
S__GCA_905479195.1	3	184	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	5	2	171160	100	TRUE	GCA_905479195.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	""	-0.539708327068831	1.06399307538298	0.751320376130428	4.74393661612687	51.2523364485981	0.0133689839572193	0.5
S__GCA_905479565.1	3	185	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	4	2	151129	100	TRUE	GCA_905479565.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.58155512166717	1.33306209252857	0.836007000009819	7.40538909338859	36.8317757009346	0.0106951871657754	0.5
S__GCA_905480095.1	3	186	d__Bacteria	p__Bacteroidota	c__Bacteroidia	18	4	749058	100	TRUE	GCA_905480095.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.00278891982986272	2.24916236772734	1.16424527368081	7.59795186834353	275.495327102804	0.0481283422459893	1
S__GCA_905480315.1	3	187	d__Bacteria	p__Bacteroidota	c__Bacteroidia	13	3	238275	100	TRUE	GCA_905480315.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.217394558663152	1.94263704174403	1.03142221363671	7.23514881315623	156.780373831776	0.0347593582887701	0.75
S__GCA_905612275.1	3	188	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	51	4	584716	100	TRUE	GCA_905612275.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	1.3362398746944	3.24932378791255	2.00765883087862	8.48639736653958	860.682242990654	0.136363636363636	1
S__GCA_905612295.1	3	189	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	122	4	2434889	100	TRUE	GCA_905612295.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	4.33127525377794	4.05644379780037	4.57350606166723	8.99513842126781	3180.76168224299	0.32620320855615	1
S__GCA_905612305.1	3	190	d__Bacteria	p__Bacteroidota	c__Bacteroidia	24	4	619716	100	TRUE	GCA_905612305.1	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	0.21552199351104	2.09229533908446	1.10638149791013	6.98933717354395	280.411214953271	0.0641711229946524	1
S__GCA_905612365.1	3	191	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	21	4	286491	100	TRUE	GCA_905612365.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.0986304202983314	2.15754486429624	1.13366056273291	8.15145367558639	319.836448598131	0.0561497326203209	1
S__GCA_905612455.1	3	192	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	98	4	1412602	100	TRUE	GCA_905612455.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	3.2886933564161	3.92298786747152	3.591880038478	8.79669612471596	2022.04205607477	0.262032085561497	1
S__GCA_905612485.1	3	193	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	4	2	235622	100	TRUE	GCA_905612485.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA	""		""	""	""	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	""	-0.585789143194805	1.02287521329455	0.747699685418451	5.32838457941857	28.0700934579439	0.0106951871657754	0.5
S__GCA_905616395.1	3	194	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	12	2	362331	100	TRUE	GCA_905616395.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.12	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.270322633477531	1.79927610726176	0.978164581344343	7.88587679870731	126.724299065421	0.0320855614973262	0.5
S__GCA_905618905.1	3	195	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	5	2	135769	100	TRUE	GCA_905618905.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.543174250251697	1.20303793022184	0.790086926277337	6.59634661294068	44.1401869158879	0.0133689839572193	0.5
S__GCA_905618915.1	3	196	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	38	4	599668	100	TRUE	GCA_905618915.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	0.778360599274739	2.82300026545749	1.59216886759296	8.05138112980436	538.485981308411	0.101604278074866	1
S__GCA_905620445.1	3	197	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	10	2	236746	100	TRUE	GCA_905620445.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.353203321928897	1.51579307351413	0.876742963187907	7.46955695393557	85.9299065420561	0.0267379679144385	0.5
S__GCA_905620495.1	3	198	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	4	2	125601	100	TRUE	GCA_905620495.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.58444741082611	0.99102377599479	0.739602050843288	4.3214798391254	30.1214953271028	0.0106951871657754	0.5
S__GCF_001682155.1	3	199	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	6	2	166140	100	TRUE	GCF_001682155.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.50050228996094	1.52800131379251	0.884577456927692	9.80227092815808	92.5700934579439	0.0160427807486631	0.5
S__GCF_002836055.1	3	200	d__Bacteria	p__Bacteroidota	c__Bacteroidia	6	2	461918	100	TRUE	GCF_002836055.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.507130960823522	1.370435110753	0.839631623487948	7.93459090236244	48.7429906542056	0.0160427807486631	0.5
S__GCF_002836475.1	3	201	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	2	806410	100	TRUE	GCF_002836475.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.359876229895649	1.6203589364682	0.916408881094912	7.17709204412855	73.1822429906542	0.0267379679144385	0.5
S__GCF_003326015.1	3	202	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	13	2	367624	100	TRUE	GCF_003326015.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.216593284015615	1.952901897509	1.03535479366021	7.40103124239396	162.644859813084	0.0347593582887701	0.5
S__GCF_012276695.1	3	203	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	88	4	1924411	100	TRUE	GCF_012276695.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	2.79595960832818	3.66897451392198	3.08666893263474	7.8787809673195	1353.07009345794	0.235294117647059	1
